timestamp,price,volume_5000_bids,volume_5000_asks,weighted_avg_bid_price,weighted_avg_ask_price
2024-07-23 14:55:41.775766,"67210.0",207.57514,221.57879,67047.17359916125,67387.45681771933
2024-07-23 14:55:51.794793,67213.99,209.03934000000004,226.63128000000003,67048.62406585812,67385.55298219247
2024-07-23 14:56:01.816678,67226.01,212.18296000000004,215.2899,67060.7993486456,67398.11248070671
2024-07-23 14:56:11.814611,67188.59,186.93959999999998,244.70324,67030.01385735179,67368.48949522492
2024-07-23 14:56:21.855066,67188.6,144.96801000000002,207.09256,67059.8875687312,67371.68970172179
2024-07-23 14:56:31.831568,67191.99,135.26106000000001,210.98674,67051.6276162866,67368.83106553426
2024-07-23 14:56:41.936392,"67202.0",188.00383,210.75069,67027.0099383119,67412.19492813476
2024-07-23 14:56:51.829971,67202.01,171.88305000000003,208.64961,67010.362577175,67399.3316687757
2024-07-23 14:57:01.873316,67202.01,182.32502,197.79377,67021.0298374392,67407.70807507788
2024-07-23 14:57:11.93814,67208.01,162.63997,226.72064000000003,67009.10970828327,67392.87936035907
2024-07-23 14:57:21.951148,67234.01,191.01513,193.05691000000002,67045.5536241569,67426.47854271467
2024-07-23 14:57:31.962994,67239.99,199.72698,208.27213999999998,67077.05028852838,67396.78111063487
2024-07-23 14:57:42.947644,67236.01,182.08248000000003,206.60769,67043.71069476973,67417.94227606728
2024-07-23 14:57:52.689965,67249.5,190.39481,195.82195000000002,67056.60327135389,67429.5577139432
2024-07-23 14:58:02.38902,67234.01,177.57887,213.58531,67039.45879946584,67411.51657890472
2024-07-23 14:58:12.090889,67228.01,170.68034999999998,216.30417999999997,67030.40924513689,67407.69942629035
2024-07-23 14:58:22.194697,67228.01,168.37086,216.89698000000004,67028.01313980817,67407.05336234279
2024-07-23 14:58:32.051891,67205.65,169.09093000000001,217.17331000000001,67020.38547588626,67402.81241627205
2024-07-23 14:58:42.098305,"67210.0",169.52659,218.44699,67020.10182933074,67401.77523874647
2024-07-23 14:58:52.108282,"67216.0",178.28187,202.2399,67032.69486123015,67417.07179154757
2024-07-23 14:59:02.094716,67216.9,176.28915,209.23402,67030.42705136986,67410.31575873368
2024-07-23 14:59:12.212498,"67232.0",190.82035000000002,194.84714999999997,67051.34774000676,67426.95218623779
2024-07-23 14:59:22.182694,"67218.0",166.03173999999999,219.78045,67023.76641941955,67402.70008590483
2024-07-23 14:59:32.152034,"67216.0",168.44213999999997,224.28742,67022.60659736395,67400.11879723259
2024-07-23 14:59:42.189811,"67200.0",168.01481,202.78751,67018.70760998808,67411.00810179187
2024-07-23 14:59:52.220929,67208.01,166.81991,203.30060000000003,67018.76283831349,67411.92953324976
2024-07-23 15:00:02.273376,67227.81,179.8606,207.13035000000002,67036.30181759596,67415.47768647617
2024-07-23 15:00:12.270638,"67246.0",187.88664,202.29961,67050.12738321202,67420.10850070299
2024-07-23 15:00:22.247114,67241.99,189.90802999999997,198.59969,67052.7050040259,67420.93763338804
2024-07-23 15:00:32.284194,67218.05,170.55612,238.20629000000002,67026.65076870476,67400.39460538048
2024-07-23 15:00:42.267151,"67180.0",114.95456,231.95337999999998,67031.64169218254,67360.4821092372
2024-07-23 15:00:53.042943,67136.81,142.44427,255.98277000000002,66943.42709725845,67352.14067118539
2024-07-23 15:01:03.037391,67142.01,155.54023999999998,245.94745999999998,66958.89750872701,67360.30129393612
2024-07-23 15:01:12.72308,67095.99,171.84221,242.93647,66947.0604889119,67319.36568355175
2024-07-23 15:01:22.790817,"67098.0",176.1013,225.80225,66962.01364979816,67331.62405059561
2024-07-23 15:01:32.49403,"67162.0",193.60689000000002,213.21771,67009.32631878235,67363.35411600236
2024-07-23 15:01:42.760071,"67170.0",180.35842,227.2776,67014.67430972784,67367.53164604738
2024-07-23 15:01:52.692141,"67164.0",167.56568,237.51369,67003.79533740143,67356.69776414362
2024-07-23 15:02:02.414244,"67172.0",167.39456,240.70884,67006.02378337443,67355.67559238248
2024-07-23 15:02:12.538007,67149.99,170.50900000000001,231.28539999999998,67006.65033624326,67351.96226987265
2024-07-23 15:02:22.493549,"67134.0",152.20983,262.0373,66967.11076542363,67324.91137400782
2024-07-23 15:02:32.45265,67105.99,151.74581999999998,254.36286,66948.00980082748,67311.74555541559
2024-07-23 15:02:42.512775,"67098.0",156.88539999999998,249.66829,66965.12380348778,67312.834024453
2024-07-23 15:02:52.520614,"67112.0",167.29555,243.32372999999998,66976.35671750804,67320.8076063769
2024-07-23 15:03:02.936581,67147.99,178.48996,217.42188,66986.64401054491,67355.79547650449
2024-07-23 15:03:12.598251,67106.9,153.50981,257.1481,66944.74663734584,67310.13443729236
2024-07-23 15:03:22.606155,67102.01,161.78852999999998,249.44644,66962.54245041846,67312.21662816514
2024-07-23 15:03:32.573745,67118.01,166.37150999999997,238.68185,66971.32859197468,67323.51150102238
2024-07-23 15:03:42.63014,"67108.0",158.40335,244.16722,66963.03392766441,67318.56957707673
2024-07-23 15:03:52.58909,67102.9,152.55711000000002,254.23740000000004,66956.99138763575,67306.65331864705
2024-07-23 15:04:02.671957,67102.91,153.56717,254.66165999999998,66957.56577088189,67305.31995106566
2024-07-23 15:04:12.81246,67094.03,148.1495,261.09628,66932.18979418087,67295.31322966036
2024-07-23 15:04:22.72869,67058.01,165.27308,239.36627,66907.22039396918,67293.80332113877
2024-07-23 15:04:32.726907,67059.99,165.92725000000002,240.9436,66908.22794921148,67290.27299931602
2024-07-23 15:04:42.731394,"67038.0",147.01478,249.69002000000003,66870.7470357606,67268.520402932
2024-07-23 15:04:52.775261,67043.89,170.11841,230.49261,66887.92177053617,67286.67544857251
2024-07-23 15:05:02.780619,67051.99,167.68312,229.59242999999998,66890.73927249208,67288.88107930432
2024-07-23 15:05:12.782569,67021.99,171.67911,236.07429000000002,66873.26224754775,67270.55670067841
2024-07-23 15:05:22.899245,"67026.0",175.3067,234.75438,66876.38624301123,67271.49840195358
2024-07-23 15:05:32.816361,"66972.0",141.4225,239.80594000000002,66800.82451998799,67206.51192631092
2024-07-23 15:05:42.854922,"67022.0",185.66553000000002,208.44802,66854.88780464472,67282.39494201864
2024-07-23 15:05:52.915967,"67002.0",160.67148999999998,230.69916999999998,66829.33194887967,67229.24255229051
2024-07-23 15:06:02.914314,67000.29,158.20037,226.32568,66826.68128088703,67231.27009342775
2024-07-23 15:06:12.915081,"66980.0",158.30443000000002,247.49241999999998,66832.58107914413,67194.30940842754
2024-07-23 15:06:22.970158,66969.99,151.05475,241.77767999999998,66812.05177672135,67198.63840772482
2024-07-23 15:06:32.949405,"66952.0",147.42762,238.84515,66796.43679984116,67188.49769416587
2024-07-23 15:06:42.946528,66830.96,192.4825,191.01424,66622.21201276014,67126.51253115841
2024-07-23 15:06:52.93546,66817.99,185.22334,195.32474000000002,66619.72400160799,67051.58596713503
2024-07-23 15:07:02.979366,66857.99,202.99345,191.45748000000003,66650.0785465669,67136.59129762492
2024-07-23 15:07:13.003644,66892.01,193.39864000000003,202.97104000000002,66667.65685782071,67141.44050008857
2024-07-23 15:07:23.054749,66899.89,208.10429,192.79192,66672.45813560789,67161.49583912852
2024-07-23 15:07:33.029089,66884.01,202.31868999999998,202.16568,66666.4148199042,67147.47789347281
2024-07-23 15:07:43.042507,"66896.0",203.00791999999998,203.92867999999999,66669.16015972677,67145.7482265805
2024-07-23 15:07:53.010984,66923.06,218.56826,181.39243,66701.18495765669,67182.74226666019
2024-07-23 15:08:03.053131,"66908.0",192.8612,207.49401999999998,66671.0718596711,67146.47082117692
2024-07-23 15:08:13.050826,66923.06,216.51215,194.12724,66706.64764556724,67153.34813165633
2024-07-23 15:08:23.174516,66959.99,207.11665999999997,195.5679,66732.59712424825,67171.592090386
2024-07-23 15:08:33.133766,66933.46,198.19519,193.35167,66710.63659264184,67168.34551671366
2024-07-23 15:08:43.133597,66930.2,191.70098000000002,213.24620000000002,66700.90893453022,67147.63681574256
2024-07-23 15:08:53.150764,"66940.0",200.39587999999998,202.23871999999997,66712.12202608609,67158.21597901877
2024-07-23 15:09:03.149792,66915.06,210.98769,208.17462999999998,66706.72412343441,67147.53094549225
2024-07-23 15:09:13.178271,"66933.0",209.98557,195.89831,66714.2909734769,67164.24745160792
2024-07-23 15:09:23.289372,"66964.0",210.29454,185.84864,66734.44364579792,67186.84311820738
2024-07-23 15:09:33.533146,"66968.0",211.38312,190.84463,66741.56927653684,67184.62171848482
2024-07-23 15:09:43.237294,66968.01,214.32333,194.27596,66743.99614027367,67180.56603904365
2024-07-23 15:09:53.263153,"66994.0",215.85017000000002,180.02584000000002,66778.40435691479,67214.18449702553
2024-07-23 15:10:03.400225,67005.99,166.07261,151.33398,66786.15908487739,67234.70074637566
2024-07-23 15:10:13.466954,67019.99,183.72282,169.48358000000002,66807.65821903615,67250.34741329336
2024-07-23 15:10:23.374157,67063.09,173.20213,184.96197,66832.10972778105,67256.15835178929
2024-07-23 15:10:33.378646,"67114.0",175.16466000000003,162.09508,66924.88186492411,67312.78526167173
2024-07-23 15:10:43.39091,"67122.0",165.43769000000003,171.77772,66926.00280009954,67308.37039703112
2024-07-23 15:10:53.536226,"67090.0",150.91351000000003,187.09341,66897.18923272872,67258.13772334899
2024-07-23 15:11:03.43896,67110.01,196.68055,170.63746999999998,66929.00356218345,67300.72753622051
2024-07-23 15:11:13.394271,67121.99,196.55941,171.76944999999998,66929.70350406627,67302.5629844795
2024-07-23 15:11:23.414051,67108.01,180.75822,186.01792,66911.77707601292,67285.20527379836
2024-07-23 15:11:33.548535,67114.01,179.79818999999998,182.83042,66913.05493358083,67263.83792528069
2024-07-23 15:11:43.502932,"67108.0",178.64667999999998,181.82783999999998,66914.96432580892,67264.53680256337
2024-07-23 15:11:53.44694,67076.41,150.34828,194.47412,66865.37677726011,67237.83170480421
2024-07-23 15:12:03.508695,67038.01,156.31898999999999,192.69273,66835.45951313338,67211.08779905396
2024-07-23 15:12:14.004075,67072.01,195.28133000000003,173.96684,66892.4931565347,67242.67442763977
2024-07-23 15:12:23.515962,"67058.0",174.77501,189.1036,66869.21755363766,67217.43421210225
2024-07-23 15:12:33.590665,"67050.0",164.25463000000002,198.32568,66860.06265605177,67205.70762894496
2024-07-23 15:12:43.602407,"67034.0",161.73437,203.15145,66848.09871069828,67197.33495437614
2024-07-23 15:12:53.571351,66978.01,151.68278999999998,216.3297,66783.70158385405,67157.3922436873
2024-07-23 15:13:03.591828,66976.89,173.16843,195.39254,66803.66733654281,67168.91290831164
2024-07-23 15:13:13.631375,66993.99,179.27558999999997,192.98060000000004,66823.1846789722,67183.00813280093
2024-07-23 15:13:23.649713,"66998.0",181.58862,201.91731000000001,66825.38146204867,67176.24808883002
2024-07-23 15:13:33.694724,66899.06,142.0198,189.85984,66708.89616292024,67136.06685944433
2024-07-23 15:13:43.706366,66894.32,163.26414999999997,197.41719999999998,66716.7505366855,67123.05277925987
2024-07-23 15:13:53.695187,66872.56,158.16143,208.27197,66705.41628293067,67099.8418699511
2024-07-23 15:14:03.707086,66895.96,166.0633,199.17001999999997,66720.47163758278,67115.41071444238
2024-07-23 15:14:14.199128,"66896.0",171.21465999999998,178.02166,66725.33188897786,67138.90178973615
2024-07-23 15:14:23.733162,"66930.0",176.40386999999998,175.78275000000002,66753.08736113047,67158.95803979569
2024-07-23 15:14:33.801423,"66946.0",173.08963,190.91474000000002,66763.4021000016,67155.79289631905
2024-07-23 15:14:43.902584,66947.62,181.09643,188.77810999999997,66772.76360436204,67159.00171219163
2024-07-23 15:14:53.786996,66947.61,184.62988,188.02788,66774.86578873689,67160.03246933274
2024-07-23 15:15:03.867867,66962.01,182.64602,180.16385,66782.87509063871,67175.52675702424
2024-07-23 15:15:14.359718,67004.01,198.32383,174.64309,66830.71916593383,67195.97142657576
2024-07-23 15:15:23.890564,"66988.0",170.10623999999999,197.19313,66805.11870347142,67175.60212759543
2024-07-23 15:15:33.93439,66992.01,180.79165999999998,197.89095000000003,66815.05794969415,67176.77023719728
2024-07-23 15:15:43.971209,67001.93,184.87238000000002,173.73257999999998,66826.68755811981,67198.5488159164
2024-07-23 15:15:53.967584,66986.84,171.04906,210.52868,66808.72528734563,67165.48042062962
2024-07-23 15:16:03.947543,67013.99,198.60975,170.32598,66833.87151239101,67216.09381073105
2024-07-23 15:16:14.009656,67014.23,179.89120000000003,184.34039,66830.80704277141,67201.08345445781
2024-07-23 15:16:24.008039,"67010.0",179.46924,195.25349999999997,66829.14117610014,67187.02506821953
2024-07-23 15:16:34.038639,"67020.0",199.0107,175.57977999999997,66852.14612692583,67208.93079542076
2024-07-23 15:16:44.101205,"67010.0",183.83314000000001,196.67047,66827.3583236967,67186.9944170983
2024-07-23 15:16:54.0485,66982.68,163.13771,211.47095000000002,66799.15965471318,67164.50721373597
2024-07-23 15:17:04.582044,66974.02,172.40511,204.03393,66799.81720600973,67169.28749082764
2024-07-23 15:17:14.103547,"66964.0",158.94983000000002,210.68813000000003,66783.31416720609,67152.29841046857
2024-07-23 15:17:24.065835,"66990.0",154.57039,199.67992,66803.09710797068,67176.40303389644
2024-07-23 15:17:34.083936,66951.01,151.96583,221.15662999999998,66732.25575143634,67155.00007128433
2024-07-23 15:17:44.198331,66929.99,149.973,226.7982,66716.92924037993,67138.74569199138
2024-07-23 15:17:54.144098,66914.01,152.99588999999997,219.33192000000005,66714.40609750955,67133.93908856949
2024-07-23 15:18:04.178262,66912.42,157.59758000000002,212.31331,66715.96305300626,67138.74335394187
2024-07-23 15:18:14.188043,"66920.0",164.54215,206.50646000000003,66725.6656344025,67146.10488132815
2024-07-23 15:18:24.233962,"66922.0",151.21519,222.12239,66712.03607036037,67132.67420233863
2024-07-23 15:18:34.251333,"66922.0",157.3323,223.43248000000003,66737.10869372787,67112.92368994786
2024-07-23 15:18:44.285978,66911.08,156.34905,224.68276,66733.47162988645,67103.41797608859
2024-07-23 15:18:54.264744,66911.87,170.0188,218.9821,66746.59082349011,67109.25152174174
2024-07-23 15:19:04.276692,66916.57,162.16358000000002,222.3328,66740.73255556702,67109.62034328358
2024-07-23 15:19:14.297417,66934.99,168.64097,209.44603999999998,66734.13322199938,67141.6715022275
2024-07-23 15:19:24.327033,66910.01,158.62094000000002,222.95005999999998,66714.51712336465,67119.74536622014
2024-07-23 15:19:34.397968,"66913.0",157.46041,218.43837,66713.8902244977,67125.94419415142
2024-07-23 15:19:44.43323,66945.99,189.67260999999996,179.58553,66757.52649274349,67180.25774755293
2024-07-23 15:19:54.479115,66942.01,167.92788,202.55105,66737.36548597708,67152.04133583311
2024-07-23 15:20:04.894088,66945.38,175.48438,203.93429,66744.84802134242,67152.05580244058
2024-07-23 15:20:14.456763,"66960.0",195.12528999999998,179.96726999999998,66774.66647788096,67187.99136694802
